location,season,weather_cond,humidity,wind_speed,pressure,temperature
Phuket,Summer,Sunny,20.09624844,12.24280529,1019.986756,36.70176677
Bangkok,Summer,Overcast,46.32671425,22.24961872,,31.57782303
Khon Kaen,Rainy,Sunny,80.26971291,1.932640851,1012.719379,23.78214099
Chiang Mai,Summer,Overcast,90.13700378,14.88542418,993.353677,19.65825565
Phuket,Rainy,Cloudy,59.10107377,19.76926355,1008.914014,26.02022399
Bangkok,Summer,Overcast,79.85219082,26.04055906,992.0008363,24.13581922
Bangkok,Winter,Sunny,93.38025661,26.78987711,998.469768,17.61217409
Chiang Mai,Summer,Cloudy,76.10437167,3.551213825,1010.483096,25.27632835
Khon Kaen,Winter,Cloudy,61.52323568,7.969945722,1013.462597,20.83935657
Khon Kaen,Winter,Cloudy,36.43709054,19.96287272,991.951365,23.56141168
Khon Kaen,Rainy,Overcast,69.18658087,8.728102676,1012.673044,21.67664449
Phuket,Rainy,Cloudy,88.93059426,13.83486299,1004.564749,24.57090564
Phuket,Rainy,Sunny,72.77128992,23.42750051,994.6697387,26.6883942
Chiang Mai,Rainy,Cloudy,70.72581286,28.25498174,990.1258922,20.86514491
Phuket,Rainy,Overcast,49.81773386,24.80808593,1008.319896,27.47855914
Phuket,Rainy,Overcast,74.25661537,27.13547693,1004.156064,21.11702176
Phuket,Rainy,Cloudy,55.62704803,13.55610255,997.2915088,27.53214126
Bangkok,Summer,Sunny,62.76741661,3.724864308,1017.870518,32.69267791
Chiang Mai,Rainy,Overcast,84.61388495,2.29140869,1000.309982,16.20017611
Bangkok,Rainy,Cloudy,78.55157452,23.76595441,1007.052129,21.019487
Phuket,Rainy,Overcast,80.19079664,7.088013206,997.1307263,23.55123784
Chiang Mai,Summer,Overcast,21.26247051,12.49993639,,29.63256085
Chiang Mai,Rainy,Cloudy,85.9679901,14.1365421,993.2709383,18.80454848
Phuket,Rainy,Sunny,83.64151215,23.06093574,1006.87836,26.13952815
Phuket,Rainy,Overcast,85.40088724,23.08321148,1017.78297,21.01889126
Bangkok,Summer,Sunny,60.27724643,0.287226042,999.7804325,31.77337397
Chiang Mai,Winter,Overcast,62.83300076,13.49302671,1014.090303,16.49066319
Phuket,Rainy,Sunny,90.01151033,2.864816634,1001.416511,22.76016118
Bangkok,Rainy,Cloudy,49.45508657,16.26242054,1019.274439,29.79648094
Bangkok,Summer,Overcast,82.61384569,20.52786439,1017.661999,25.34727986
Khon Kaen,Summer,Sunny,48.47179692,6.590651014,1009.084333,33.5982613
Chiang Mai,Rainy,Overcast,27.82001133,-29.90372093,1014.280492,27.60628223
Bangkok,Summer,Cloudy,37.19367279,0.659425625,1008.577991,35.60402521
Phuket,Summer,Sunny,40.52568812,11.7127408,990.816987,36.50835105
Phuket,Summer,Overcast,58.91992878,26.29355438,1015.970179,31.87207957
Chiang Mai,Summer,Sunny,62.54663333,10.16262453,1002.091736,25.25405538
Phuket,Rainy,Sunny,28.41179385,17.73959116,998.4221071,33.00136916
Khon Kaen,Rainy,Overcast,88.53952247,0.025094001,,20.40014843
Khon Kaen,Winter,Overcast,51.18492549,16.46001462,1011.717951,21.31888915
Phuket,Summer,Overcast,86.80421484,18.91798377,1002.63865,24.7721131
Phuket,Winter,Sunny,24.69100455,10.93788004,1011.618447,27.64183667
Khon Kaen,Rainy,Overcast,73.28321678,15.3323962,1016.709959,24.08233932
Phuket,Summer,Overcast,49.76537795,19.43700511,999.1234959,31.13416097
Bangkok,Rainy,Sunny,41.23070803,13.79177271,995.7826707,28.92506847
Chiang Mai,Summer,Sunny,39.7839789,8.492277436,,28.97610809
Bangkok,Summer,Sunny,71.16212474,24.26552847,1011.168792,31.5590475
Khon Kaen,Rainy,Sunny,94.53299888,13.43668269,1011.904404,22.74516267
Bangkok,Summer,Overcast,,25.70885873,999.518735,26.98310803
Bangkok,Rainy,Overcast,71.51634208,5.328671782,1009.835529,23.95476796
Chiang Mai,Rainy,,21.37521469,18.48582357,1015.852309,29.41710501
Bangkok,Summer,Overcast,81.01800469,15.0436191,1010.005145,23.50981451
Bangkok,Rainy,Cloudy,82.871865,20.12203912,1010.262443,24.8739403
Bangkok,Summer,Cloudy,66.6765791,17.5676033,,28.55803214
Chiang Mai,Winter,Overcast,63.81550887,28.24597977,1016.902673,10.80473403
Bangkok,Winter,Cloudy,75.42611127,21.66444102,1002.219722,15.26917431
Bangkok,Winter,Sunny,62.55584111,4.959691646,1018.047811,19.55545594
Chiang Mai,Rainy,Cloudy,,2.776710274,,26.11324497
Khon Kaen,Summer,Sunny,89.17592833,23.497407,995.8863881,29.75174941
Bangkok,Winter,Overcast,61.38736467,0.168781379,1013.369899,22.01410047
Bangkok,Rainy,Overcast,73.0470877,11.94340561,,23.0353539
Chiang Mai,Rainy,Overcast,90.51041104,22.24720722,991.0862723,15.47169177
Chiang Mai,Summer,Cloudy,45.19148864,4.260608586,998.5049777,28.55391757
Bangkok,Rainy,Overcast,36.20620753,28.50022454,1008.821266,27.9513969
Khon Kaen,Summer,Sunny,92.41736789,-3.978409358,1002.353903,27.35166649
Chiang Mai,Rainy,Sunny,63.68091531,18.37630216,1007.653135,23.89571402
Chiang Mai,Rainy,Overcast,79.19483621,21.37006498,990.2048008,17.60649503
Khon Kaen,Rainy,Cloudy,64.82808897,3.083612144,1011.155374,25.99671433
Khon Kaen,Winter,Overcast,46.2551929,5.962192713,1014.419794,21.61358991
Bangkok,Rainy,Overcast,29.73531859,20.79907248,996.1450564,27.85555507
Chiang Mai,Summer,Sunny,22.68748453,3.048014985,1018.395892,33.96525244
Khon Kaen,Summer,Sunny,94.10658996,27.62404727,1006.089218,26.85010265
Bangkok,Rainy,Cloudy,55.66616612,1.520227528,1019.043773,25.30274479
Phuket,Winter,Cloudy,43.58635192,20.33243747,1012.272531,25.78314398
Bangkok,Summer,Sunny,29.90373581,13.25205037,997.3570833,36.85590729
Chiang Mai,Rainy,Sunny,25.702861,21.8752197,,30.37417238
Khon Kaen,Winter,Cloudy,31.21578729,8.534618922,1007.113338,24.41500579
Phuket,Summer,Overcast,67.87747062,15.0232217,1011.434486,25.10345424
Phuket,Rainy,Overcast,,28.77979438,1005.730135,25.31390991
Chiang Mai,Summer,Overcast,,0.844338757,1001.528953,30.35932388
Bangkok,Summer,Cloudy,66.52001668,9.311412743,995.9411206,28.36453463
Bangkok,Rainy,Cloudy,81.23180627,29.50611276,994.3532575,21.16723191
Phuket,Summer,Cloudy,37.87921202,16.59337502,997.8989183,35.55728008
Bangkok,Summer,Overcast,65.26809757,9.233546077,994.5986492,29.4195984
Phuket,Winter,Cloudy,75.20950805,10.00556943,990.6185317,19.55592489
Chiang Mai,Summer,Cloudy,76.21462471,14.66297374,995.798034,23.53210262
Phuket,Rainy,Cloudy,68.52392211,4.938521353,1019.993543,25.32876648
Chiang Mai,Rainy,Sunny,72.35274313,23.34063108,1009.325908,22.23856106
Khon Kaen,Summer,Overcast,46.72332416,13.70586405,998.0567809,31.77361392
Khon Kaen,Summer,Sunny,89.17592833,23.497407,995.8863881,29.75174941
Phuket,Rainy,Overcast,56.21835939,10.1996821,1015.381225,24.17903131
Khon Kaen,Summer,Cloudy,86.92027638,28.40735356,1016.965273,26.60904209
Bangkok,Winter,Cloudy,20.72134517,26.91701467,1010.83305,23.78323825
Chiang Mai,Rainy,Overcast,52.16023417,5.541411958,1005.170312,21.21298879
Khon Kaen,Rainy,Cloudy,31.49717578,14.63462607,1019.379308,31.66371723
Phuket,Summer,Overcast,42.93176598,26.34004838,,31.09955811
Bangkok,Rainy,Sunny,90.78281533,14.96437999,997.71377,27.09063078
Khon Kaen,Summer,Sunny,33.69409194,29.01073725,1017.269771,35.89097116
Phuket,Summer,Sunny,50.35930922,21.47330995,1007.084583,36.50495901
Phuket,Winter,Sunny,71.76924153,1.094793438,1018.415838,21.49775084
Phuket,Rainy,Cloudy,36.66036356,4.463096034,991.1581555,32.93490087
Phuket,Rainy,Sunny,82.56959222,20.7463357,1017.585633,25.69370656
Chiang Mai,Winter,Overcast,54.24312447,-21.7875417,1017.932097,14.86639261
Khon Kaen,Summer,Sunny,28.56067732,15.8201813,1014.969238,33.29399193
Bangkok,Rainy,Cloudy,69.03595577,3.385196475,999.5310346,21.55111085
Phuket,Rainy,Sunny,71.89250186,11.60618853,991.3549561,26.86401702
Khon Kaen,Winter,Cloudy,85.64930735,17.72483181,1003.259514,15.63983188
Khon Kaen,Rainy,Cloudy,62.98509819,-22.24242648,1014.26159,24.8203708
Chiang Mai,Summer,Cloudy,47.25730004,7.59274434,1016.196088,27.34215897
Khon Kaen,Summer,Cloudy,84.37779852,16.39453768,,24.70476097
Chiang Mai,Rainy,Cloudy,53.19916324,22.49682814,995.2363832,21.73356269
Khon Kaen,Rainy,Sunny,59.73885298,21.90280313,1009.84475,30.19924441
Phuket,Winter,Sunny,30.20261078,23.57575585,1015.478568,29.67715179
Phuket,Summer,Sunny,43.41572435,13.80398666,,35.85405774
Phuket,Winter,Overcast,85.86861767,2.858629102,999.2230755,15.6546256
Phuket,Rainy,Sunny,91.1762434,10.51282859,1014.790372,25.11942854
Phuket,Summer,Cloudy,40.11184109,12.92314607,1008.125057,34.20724847
Khon Kaen,Rainy,Sunny,50.15787422,28.68570655,,30.60528037
Phuket,Rainy,Overcast,70.99489409,0.16602904,1019.479379,22.76546819
Chiang Mai,Rainy,Cloudy,,4.059106899,1000.323066,23.05343129
Chiang Mai,Rainy,Sunny,86.09939317,3.571772809,1017.637001,19.2712454
Bangkok,Rainy,Sunny,48.45467653,-21.70525701,1001.905924,28.49948709
Bangkok,Rainy,Overcast,85.83895744,6.627574199,1006.202007,19.13184559
Khon Kaen,Rainy,Overcast,46.20878589,19.88344487,1011.843468,28.46076639
Phuket,Rainy,Cloudy,90.01165027,10.26351243,998.3077246,24.7551586
Bangkok,Rainy,Cloudy,41.04512959,14.61655434,1002.131674,25.8830346
Khon Kaen,Winter,Sunny,36.01446709,18.5657629,1000.301323,27.48910616
Khon Kaen,Winter,Overcast,20.55502283,24.04050412,996.6702479,25.09856429
Khon Kaen,Summer,Cloudy,40.95806303,29.22737816,991.9794125,30.49487366
Bangkok,Summer,Cloudy,84.82073574,11.03851884,,27.80698405
Chiang Mai,Rainy,Sunny,68.55198615,23.74531116,1009.767234,22.62178286
Bangkok,Rainy,Overcast,64.37496205,2.198521434,1010.542797,24.83412973
Bangkok,Winter,Cloudy,63.65071482,25.32463221,1009.292746,18.46743643
Phuket,Rainy,Cloudy,33.40440288,7.919311109,1000.507751,28.96571916
Phuket,Winter,Cloudy,57.14845804,15.43911072,,22.47271581
Chiang Mai,Rainy,Overcast,,29.86332721,994.2707774,18.13619204
Bangkok,Winter,Cloudy,80.84135576,12.97910815,992.1470085,17.4142227
Phuket,Rainy,Sunny,72.97030913,23.32048876,998.9548496,27.77447236
Bangkok,Rainy,Cloudy,28.30454952,5.86519507,991.3616639,31.58893973
Bangkok,Winter,Cloudy,58.12745754,24.67074278,1017.060226,23.43803166
Khon Kaen,Summer,Sunny,24.68925762,5.869382787,1009.628032,37.54049293
Khon Kaen,Summer,Overcast,79.26374913,21.30805816,1014.749612,22.90201015
Bangkok,Winter,Overcast,45.44356828,4.230271987,991.7181495,16.92403463
Chiang Mai,Summer,Overcast,,23.58961102,1001.961971,24.34926985
Bangkok,Winter,Cloudy,71.84073361,3.652747403,1001.7612,18.72092963
Khon Kaen,Rainy,Overcast,66.40762107,19.3876328,996.3996484,22.48962785
Khon Kaen,Rainy,Overcast,40.15345849,18.49652877,990.406465,28.53463896
Khon Kaen,Summer,Cloudy,31.70583349,13.54352529,1010.554789,33.41122033
Phuket,Summer,Cloudy,38.60738324,13.96692077,1003.344062,34.81530618
Bangkok,Rainy,Cloudy,,7.768307193,,28.00825683
Bangkok,Summer,Overcast,56.33890125,1.344334444,998.7427416,29.68784258
Bangkok,Rainy,Cloudy,21.27061364,29.55655965,1019.425522,30.85989931
Bangkok,Summer,Overcast,,22.65459849,1019.082938,28.6968846
Phuket,Rainy,Overcast,72.12485126,20.51671238,1006.129292,23.17829047
Khon Kaen,Rainy,Cloudy,46.87713197,27.87190096,,24.30824772
Bangkok,Rainy,Overcast,28.58061718,17.90676924,1003.857616,26.4396915
Chiang Mai,Rainy,Sunny,75.26515553,8.414654325,994.2171156,22.34069232
Bangkok,Summer,Sunny,92.97423139,20.61294216,1000.592542,27.4512146
Bangkok,Summer,Overcast,92.58598894,3.354973149,1013.687207,23.62531248
Phuket,Winter,Cloudy,32.84309757,11.57212511,1007.39501,28.50353967
Bangkok,Summer,Overcast,,11.13828161,994.4487778,25.55798526
Khon Kaen,Summer,Overcast,29.56374573,4.406187929,1000.961947,32.76958578
Chiang Mai,Summer,Cloudy,77.20037011,23.88177421,991.1955217,24.93400209
Khon Kaen,Rainy,Overcast,69.23181657,28.7713278,1011.064571,24.07015865
Chiang Mai,Rainy,Cloudy,37.82210306,15.88362148,1011.894971,30.59915138
Chiang Mai,Summer,Sunny,42.25243777,9.872486513,1012.815333,30.75329466
Phuket,Rainy,Overcast,43.93092582,4.784500734,990.2605312,24.60607985
Chiang Mai,Summer,Cloudy,21.99610474,7.954074997,1009.24467,31.04142205
Bangkok,Rainy,Overcast,91.66462236,29.49808301,1000.712316,19.79254755
Bangkok,Summer,Overcast,77.854464,6.943834927,1009.979643,27.06507752
Khon Kaen,Rainy,Sunny,,22.8320776,1018.33825,27.90072942
Chiang Mai,Winter,Sunny,42.73177219,14.46543966,990.6879237,20.8165202
Khon Kaen,Winter,Sunny,61.30132775,4.540438924,1018.983503,22.92204742
Bangkok,Summer,Sunny,86.6414601,4.057802828,991.8743858,27.91262296
Khon Kaen,Summer,Sunny,42.01490321,8.851068978,1011.13708,37.22821608
Bangkok,Rainy,Cloudy,23.22844704,5.616424057,993.1935462,32.44779973
Bangkok,Summer,Cloudy,45.16513102,4.748005862,1009.023337,31.64509528
Bangkok,Winter,Cloudy,91.80929104,0.254293806,1016.038135,15.49517298
Phuket,Summer,Overcast,21.25677689,25.32919336,,33.30872371
Khon Kaen,Summer,Cloudy,64.97985854,27.86650371,990.9570749,28.21321445
Phuket,Summer,Cloudy,55.91737979,-27.44613618,,30.11930548
Chiang Mai,Summer,Sunny,23.69127012,12.69008244,1006.991538,35.21507148
Khon Kaen,Summer,Sunny,22.32820161,2.543062161,995.6993316,37.65009885
Phuket,Rainy,Cloudy,36.66036356,4.463096034,991.1581555,32.93490087
Bangkok,Summer,Sunny,,24.64438447,1010.530955,36.80913921
Chiang Mai,Summer,Cloudy,31.73791526,24.53604893,1005.016256,31.5644845
Bangkok,Summer,Overcast,,20.26194691,1002.395344,28.37805033
Bangkok,Summer,Cloudy,63.71149938,23.06883933,1011.77203,27.74326121
Chiang Mai,Summer,Overcast,60.08670512,24.55238065,1014.983764,22.39420835
Bangkok,Summer,Sunny,,9.903111085,993.6835739,27.46465735
Chiang Mai,Winter,Overcast,26.42269602,3.772688072,1016.15744,20.72068252
Chiang Mai,Rainy,Cloudy,71.84023575,15.7945083,1008.818523,23.00045342
Chiang Mai,Summer,Sunny,69.80216351,21.11118589,999.9610422,29.97415531
Chiang Mai,Winter,Overcast,53.53803233,3.123725455,1015.452755,16.37076024
Khon Kaen,Rainy,Sunny,27.3357091,15.48303834,1014.194899,31.51175309
Phuket,Winter,Cloudy,55.70582986,5.671261025,1010.187262,22.53414537
Chiang Mai,Summer,Cloudy,79.4062588,20.10591828,993.0115619,22.57183758
Khon Kaen,Summer,Cloudy,34.09931888,0.764710445,993.3595429,30.54654904
Phuket,Rainy,Cloudy,48.78924052,21.24022568,1006.499122,900
Bangkok,Winter,,,21.00816256,1017.135299,25.58953782
Khon Kaen,Rainy,Cloudy,51.47064702,7.552477839,1009.922667,25.73562113
Bangkok,Winter,Cloudy,,14.32064708,992.3941578,23.20327278
Khon Kaen,Rainy,Overcast,45.23582412,27.90162261,995.5800634,27.40170671
Chiang Mai,Rainy,,63.43025337,4.88715004,1012.06335,21.68001659
Chiang Mai,Summer,Cloudy,73.05891593,10.40674779,1006.488346,24.28185925
Chiang Mai,Rainy,Sunny,92.26745818,25.8432273,1019.184198,18.81581386
Chiang Mai,Summer,Cloudy,83.04048716,11.76574604,1015.659033,22.27955296
Khon Kaen,Rainy,Cloudy,94.53500078,9.229551411,994.8694036,22.87427109
Khon Kaen,Summer,Cloudy,31.70583349,13.54352529,1010.554789,33.41122033
Phuket,Summer,Sunny,77.93472233,7.24408771,993.8772655,28.672598
Bangkok,Winter,Sunny,22.34613269,0.953004519,993.7811687,900
Chiang Mai,Rainy,Overcast,30.33607035,-30.04888978,1010.735885,25.04211919
Phuket,Winter,Sunny,22.56595761,27.96896218,1008.574688,28.65936259
Chiang Mai,Rainy,Sunny,46.63199839,1.445629989,1000.238394,26.83375921
Chiang Mai,Summer,Overcast,22.07443143,19.40422009,1000.256343,30.68348672
Chiang Mai,Rainy,Overcast,64.44451006,10.67051138,1014.854058,18.30826524
Chiang Mai,Rainy,Sunny,40.24515902,29.75828016,1009.343528,29.78525979
Khon Kaen,Winter,Overcast,66.5930871,26.52546325,990.0043038,16.44859256
Chiang Mai,Rainy,Overcast,78.89672955,12.72206621,994.4911895,17.76509414
Khon Kaen,Rainy,Overcast,92.2933416,3.407639397,997.2013074,20.50300632
Phuket,Winter,Overcast,49.69223803,24.72013099,1000.268355,20.6392919
Chiang Mai,Rainy,Overcast,81.47293644,21.59134196,1018.632375,17.8917034
Khon Kaen,Rainy,Overcast,47.96777576,0.577535145,1001.181606,24.32066646
Phuket,Summer,Overcast,79.90212339,14.47775709,1006.3135,28.35459788
Khon Kaen,Winter,Overcast,77.82062549,11.9992126,1014.444241,19.43136923
Chiang Mai,Summer,Cloudy,65.92089626,20.22798783,1014.239113,23.89517443
Bangkok,Summer,Overcast,41.14901068,22.63848772,1000.494932,29.36936773
Khon Kaen,Rainy,Sunny,37.19617897,1.45823138,1004.505372,31.56660891
Chiang Mai,Rainy,Sunny,75.09821959,13.27179518,1004.734315,21.33809027
Khon Kaen,Summer,Overcast,51.6149684,29.87953695,995.6980585,28.6505817
Phuket,Rainy,Overcast,41.33222536,22.75980615,1001.070644,26.4453605
Phuket,Rainy,Sunny,87.37761046,13.3630233,1018.610052,24.24793127
Khon Kaen,Summer,Cloudy,82.18666514,19.5595415,997.4465661,25.96525201
Khon Kaen,Rainy,Overcast,76.06539761,11.82324635,994.7888595,20.41210888
Khon Kaen,Winter,Sunny,55.80133974,11.52916083,,23.26167893
Bangkok,Rainy,Overcast,58.16393373,24.72467405,1001.424247,24.5411144
Khon Kaen,Winter,Cloudy,81.03980003,15.56294235,1008.318878,17.01450149
Phuket,Rainy,Sunny,58.93455154,16.19681432,1017.305785,29.51169615
Khon Kaen,Summer,,49.22830251,15.63514552,1012.51768,28.80788252
Khon Kaen,Winter,Overcast,64.52967214,6.517540823,990.6320366,18.76481857
Chiang Mai,Summer,Overcast,34.7660274,8.056578025,1003.289485,27.16736916
Khon Kaen,Rainy,Cloudy,33.9461525,3.98366644,1002.994223,27.45289714
Phuket,Rainy,Overcast,61.5052163,25.61834236,1014.805254,24.10792873
Khon Kaen,Summer,,87.08778877,9.081793628,1001.05804,26.25622132
Chiang Mai,Rainy,Overcast,65.53711442,23.68186863,1006.000322,21.2338518
Phuket,Summer,Sunny,92.71158869,8.924058129,994.9536591,26.55954265
Chiang Mai,Summer,Cloudy,68.02920731,23.4727128,992.8529615,26.10585643
Khon Kaen,Summer,Overcast,67.8236612,27.73229984,1001.64927,24.70200842
Khon Kaen,Summer,Cloudy,,21.92686327,993.1498738,26.96782807
Bangkok,Winter,Cloudy,,19.43915292,998.5788667,25.08221598
Khon Kaen,Summer,Cloudy,38.58912228,26.49597294,1015.896016,31.35162491
Khon Kaen,Rainy,Sunny,38.75540959,20.4607822,1011.813201,31.64873713
Bangkok,Rainy,Overcast,41.03019912,27.48674793,998.8258176,26.02461236
Bangkok,Winter,Cloudy,43.18990841,22.55261225,992.6802067,26.55176038
Khon Kaen,Winter,Sunny,26.32802828,14.93980927,1006.761638,25.86169634
Bangkok,Rainy,Cloudy,33.97622528,4.008538563,1000.143596,30.3443422
Phuket,Summer,Overcast,41.17033042,17.25028868,1009.596422,30.80254689
Khon Kaen,Rainy,Overcast,,29.72324593,1016.054774,21.82857189
Chiang Mai,Summer,Cloudy,74.19212346,21.63359718,1012.757754,22.69646986
Bangkok,Summer,Cloudy,71.89390308,3.863075217,1015.29943,28.97593391
Chiang Mai,Rainy,Sunny,90.14601757,27.77368777,997.8199489,20.98022882
Chiang Mai,Winter,Overcast,76.64544042,16.63492112,995.1226081,16.81843201
Khon Kaen,Rainy,Overcast,75.77560915,5.954564064,1017.253654,19.68188108
Bangkok,Winter,Overcast,55.42006189,13.09196948,1005.040404,21.49594235
Phuket,Rainy,Sunny,39.75726948,27.94228875,997.5580178,31.16667318
Bangkok,Summer,Cloudy,36.43676536,29.70289026,1006.763915,32.51694826
Phuket,Rainy,Cloudy,41.46325731,3.933341534,1010.14815,28.8048478
Khon Kaen,Rainy,Cloudy,27.09896326,11.32507432,1019.620335,31.28298349
Phuket,Summer,Cloudy,50.19220357,20.39203074,1016.592753,30.40847607
Khon Kaen,Summer,,29.30695775,2.015663654,1009.231219,33.16598886
Phuket,Rainy,Overcast,94.36190706,20.45163233,1012.299838,20.01371186
Phuket,Summer,Cloudy,36.91276256,5.695519603,1016.574981,32.82724739
Khon Kaen,Winter,Overcast,42.96940463,16.00089348,1015.753826,21.75805571
Chiang Mai,Rainy,Sunny,39.3940157,4.449129606,994.6220877,28.5018749
Phuket,Rainy,Overcast,79.36808205,13.91185046,1017.860549,19.45491915
Bangkok,Rainy,,58.16393373,24.72467405,1001.424247,24.5411144
Phuket,Summer,Cloudy,88.98768812,10.32096663,999.6604266,25.09060571
Phuket,Summer,Cloudy,,21.83341304,1013.390934,27.59035498
Chiang Mai,Rainy,Overcast,76.42023367,10.71279104,1009.746804,17.14972567
Chiang Mai,Rainy,Overcast,58.84682734,8.466134431,999.9321451,24.19233729
Bangkok,Summer,Cloudy,64.29688765,29.48155454,1011.561796,26.45958296
Phuket,Rainy,Cloudy,21.99677971,14.28117362,1008.862765,30.98062215
Chiang Mai,Rainy,Cloudy,43.00467032,23.02213912,993.2508464,27.9269531
Khon Kaen,Summer,Cloudy,69.77834856,26.12912406,,28.49773078
Chiang Mai,Winter,Sunny,34.54472804,19.68770474,1011.203051,23.91883595
Chiang Mai,Summer,Cloudy,29.86135044,21.23342621,993.2012357,29.97444204
Khon Kaen,Summer,Sunny,93.16323478,24.4607548,1013.052281,27.59138882
Chiang Mai,Summer,Sunny,84.06573984,10.66792489,1005.278926,23.87870489
Bangkok,Rainy,Overcast,91.57919571,29.2748109,992.3087794,17.55672945
Chiang Mai,Summer,Cloudy,30.82972197,15.79484828,999.2244943,32.36400392
Bangkok,Summer,Sunny,71.39547581,19.1030785,1002.514987,29.51519545
Bangkok,Rainy,Sunny,52.47002154,-13.72097863,1007.549031,28.522682
Bangkok,Winter,Cloudy,91.80929104,0.254293806,1016.038135,15.49517298
Bangkok,Summer,Cloudy,24.7450774,8.845264937,,37.5577958
Bangkok,Summer,Cloudy,43.46701765,19.96194545,993.2652843,31.60918889
Chiang Mai,Rainy,Overcast,74.69461975,14.79630774,990.5855935,14.97730151
Khon Kaen,Rainy,Cloudy,27.41894507,18.86474324,998.3436218,31.74471873
Phuket,Rainy,Cloudy,30.69680734,19.84597793,1005.213005,31.40344372
Phuket,Rainy,Cloudy,27.66371014,14.0972719,1011.991559,32.14746131
Chiang Mai,Summer,Sunny,,18.2156049,996.8912138,34.46004377
Bangkok,Summer,Cloudy,,16.81464266,1018.211305,34.63225642
Phuket,Summer,Sunny,63.05313993,3.623193749,1005.679342,31.44475633
Chiang Mai,Rainy,Cloudy,52.29995635,2.422839859,1009.151162,23.8776309
Phuket,Summer,Cloudy,32.27264514,4.535923379,1002.823781,32.26560092
Chiang Mai,Summer,Overcast,82.08409698,12.07777369,1019.464903,23.48988467
Khon Kaen,Rainy,Overcast,90.34213537,3.040199102,,16.91741411
Phuket,Summer,Cloudy,62.35248043,22.84823783,991.8040856,27.77044861
Phuket,Winter,Cloudy,88.1255302,22.76408234,,19.2948063
Bangkok,Rainy,Overcast,28.89502567,0.803177902,1015.680551,29.72591006
Phuket,Summer,Overcast,26.77709341,21.60019267,997.4656065,33.8732783
Phuket,Rainy,Overcast,32.46987992,23.51429744,,30.04914901
Chiang Mai,Summer,Sunny,76.721323,-21.75615158,1019.771178,27.37864602
Phuket,Rainy,Cloudy,58.43635384,0.352847502,1005.6918,26.27241043
Phuket,Rainy,Cloudy,39.47307615,24.84224238,1014.082526,29.25741975
Chiang Mai,Rainy,Sunny,48.41163656,19.44674674,998.1525044,26.72326912
Phuket,Rainy,Overcast,37.98188518,0.30762868,996.1352506,28.29767601
Bangkok,Rainy,Overcast,58.97970007,10.78258852,998.9941896,25.20646619
Khon Kaen,Summer,Overcast,32.70989957,18.73395931,1005.053333,30.4650026
Bangkok,Rainy,Sunny,52.67327408,7.414214656,1018.132218,29.23591295
Chiang Mai,Summer,Overcast,82.45586994,-39.39486371,,20.34399581
Khon Kaen,Summer,Sunny,70.23340352,4.510351348,1015.209818,32.74361437
Chiang Mai,Winter,Sunny,61.77748241,15.82309626,1011.072091,23.64774645
Bangkok,Rainy,,74.62436454,5.493266502,1019.123074,22.95400906
Khon Kaen,Summer,Cloudy,21.10984226,11.86428619,996.5065548,35.3086714
Bangkok,Summer,Sunny,,6.191407135,1019.749426,33.29220051
Phuket,Winter,Sunny,79.66958423,-28.25583542,1003.960998,21.79815563
Phuket,Winter,Overcast,88.18567013,25.82482546,998.4791144,12.96962166
Khon Kaen,Rainy,,72.42064856,12.88118706,,25.06991973
Bangkok,Rainy,Overcast,43.42169823,24.09037062,998.3415156,25.26436062
Bangkok,Rainy,Cloudy,,22.5654593,1018.894128,20.78698666
Phuket,Rainy,Sunny,78.39523531,5.334887638,1000.701646,25.80904589
Khon Kaen,Rainy,Sunny,67.60589143,16.74868124,1014.18947,27.96012831
Chiang Mai,Winter,Overcast,26.24326433,17.50118671,992.3865689,21.27522799
Bangkok,Rainy,Cloudy,57.82047712,2.13567479,1003.391707,26.59487971
Phuket,Summer,Overcast,38.37246699,0.223419369,992.9736219,34.39369314
Phuket,Summer,Cloudy,90.07964653,27.97831042,,25.62879221
Chiang Mai,Winter,Overcast,,26.39774176,1002.778507,13.00902794
Phuket,Winter,Overcast,24.60390853,18.63230966,1005.81897,26.45562515
Phuket,Summer,Overcast,45.29801484,5.195880042,998.2357352,30.80590595
Bangkok,Summer,Overcast,41.13136514,13.94431165,1001.823033,32.10880971
Chiang Mai,Summer,Sunny,67.65495909,1.732825549,1010.05435,29.1286661
Khon Kaen,Rainy,Sunny,90.29317451,11.18238336,1017.126072,22.69867365
Phuket,Summer,Sunny,44.14244619,6.069826825,1017.412389,38.44742518
Chiang Mai,Rainy,Sunny,27.51937653,23.16225715,1014.959363,29.20086137
Khon Kaen,Summer,Sunny,91.93396576,10.03871582,1001.993182,27.38685212
Bangkok,Winter,Cloudy,88.23058337,3.488094396,998.4721411,17.13311414
Khon Kaen,Winter,Overcast,28.7578849,9.049861411,991.9619259,23.08098806
Phuket,Summer,Overcast,35.21335614,2.155897086,1014.787086,34.25708724
Khon Kaen,Summer,Sunny,90.57781939,12.18051075,1015.489079,26.83061997
Khon Kaen,Rainy,Sunny,23.93595362,16.64068171,999.3460236,32.02166431
Phuket,Summer,,22.44205201,0.527700214,1007.747718,35.78051648
Chiang Mai,Rainy,Sunny,92.99061841,21.88499527,1006.888323,19.43596943
Phuket,Summer,Sunny,38.89656177,1.470054072,1018.093563,36.28046663
